Plot,HeatNum,V1,Year,Diversity,CountOfSpecies,Productivity,SR.plantedspecies,HeatOrd,YearNum,vpdwholeseason2014.neg10,vpdgrowing2014.neg10,vpdMay2014.neg10,meanJunevpd.neg10,meanJulyvpd.neg10,meanAugvpd.neg10,vpdwholeseason2014.neg25,vpdgrowing2014.neg25,vpdMay2014.neg25,meanJunevpd.neg25,meanJulyvpd.neg25,meanAugvpd.neg25
176,3,142,2011,4,8,93.46,3,High,3,8.34751025457334,9.37514227492978,7.83565567480598,6.98903374837126,12.5273869132333,9.62457379789978,7.93547955372788,8.83625055493368,7.5314799359591,7.05026180755657,11.3340713829592,8.99277217977121
176,3,143,2013,4,6,463.91,2,High,5,8.34751025457334,9.37514227492978,7.83565567480598,6.98903374837126,12.5273869132333,9.62457379789978,7.93547955372788,8.83625055493368,7.5314799359591,7.05026180755657,11.3340713829592,8.99277217977121
176,3,145,2009,4,12,140.78,3,High,1,8.34751025457334,9.37514227492978,7.83565567480598,6.98903374837126,12.5273869132333,9.62457379789978,7.93547955372788,8.83625055493368,7.5314799359591,7.05026180755657,11.3340713829592,8.99277217977121
201,1,149,2010,4,13,156.16,3,Control,2,3.85514093745779,4.45596653548618,5.29342631844177,2.22166261439862,6.03077839511609,4.44905797932736,5.12030261809835,5.72551339454656,6.1291756782695,4.56953349173554,6.81333892900948,5.46990808080707
201,1,151,2009,4,15,262.99,3,Control,1,3.85514093745779,4.45596653548618,5.29342631844177,2.22166261439862,6.03077839511609,4.44905797932736,5.12030261809835,5.72551339454656,6.1291756782695,4.56953349173554,6.81333892900948,5.46990808080707
201,1,152,2014,4,10,422.35,3,Control,6,3.85514093745779,4.45596653548618,5.29342631844177,2.22166261439862,6.03077839511609,4.44905797932736,5.12030261809835,5.72551339454656,6.1291756782695,4.56953349173554,6.81333892900948,5.46990808080707
201,1,153,2013,4,9,252.12,3,Control,5,3.85514093745779,4.45596653548618,5.29342631844177,2.22166261439862,6.03077839511609,4.44905797932736,5.12030261809835,5.72551339454656,6.1291756782695,4.56953349173554,6.81333892900948,5.46990808080707
201,1,160,2015,4,30,287.82,3,Control,7,3.85514093745779,4.45596653548618,5.29342631844177,2.22166261439862,6.03077839511609,4.44905797932736,5.12030261809835,5.72551339454656,6.1291756782695,4.56953349173554,6.81333892900948,5.46990808080707
201,1,161,2012,4,13,404.1743,3,Control,4,3.85514093745779,4.45596653548618,5.29342631844177,2.22166261439862,6.03077839511609,4.44905797932736,5.12030261809835,5.72551339454656,6.1291756782695,4.56953349173554,6.81333892900948,5.46990808080707
201,1,166,2011,4,11,466.34,3,Control,3,3.85514093745779,4.45596653548618,5.29342631844177,2.22166261439862,6.03077839511609,4.44905797932736,5.12030261809835,5.72551339454656,6.1291756782695,4.56953349173554,6.81333892900948,5.46990808080707
201,2,148,2013,4,8,528.08,3,Low,5,5.2459359600078,5.8196558787919,6.31333138732034,3.03126622182789,7.57496684487185,6.41243615533434,5.618064586733,6.19959452094541,6.46809825161295,4.52345884898788,7.25857455671929,6.57213022981797
201,2,155,2010,4,13,211.18,3,Low,2,5.2459359600078,5.8196558787919,6.31333138732034,3.03126622182789,7.57496684487185,6.41243615533434,5.618064586733,6.19959452094541,6.46809825161295,4.52345884898788,7.25857455671929,6.57213022981797
201,2,157,2009,4,13,301.17,3,Low,1,5.2459359600078,5.8196558787919,6.31333138732034,3.03126622182789,7.57496684487185,6.41243615533434,5.618064586733,6.19959452094541,6.46809825161295,4.52345884898788,7.25857455671929,6.57213022981797
201,2,159,2012,4,15,459.867,3,Low,4,5.2459359600078,5.8196558787919,6.31333138732034,3.03126622182789,7.57496684487185,6.41243615533434,5.618064586733,6.19959452094541,6.46809825161295,4.52345884898788,7.25857455671929,6.57213022981797
201,2,162,2015,4,32,463.17,3,Low,7,5.2459359600078,5.8196558787919,6.31333138732034,3.03126622182789,7.57496684487185,6.41243615533434,5.618064586733,6.19959452094541,6.46809825161295,4.52345884898788,7.25857455671929,6.57213022981797
201,2,164,2011,4,13,489.61,3,Low,3,5.2459359600078,5.8196558787919,6.31333138732034,3.03126622182789,7.57496684487185,6.41243615533434,5.618064586733,6.19959452094541,6.46809825161295,4.52345884898788,7.25857455671929,6.57213022981797
201,2,168,2014,4,8,495.08,3,Low,6,5.2459359600078,5.8196558787919,6.31333138732034,3.03126622182789,7.57496684487185,6.41243615533434,5.618064586733,6.19959452094541,6.46809825161295,4.52345884898788,7.25857455671929,6.57213022981797
201,3,150,2013,4,5,820.28,3,High,5,5.464965779079,5.91664229295474,6.80336099332754,2.82559924045444,7.13259297230151,7.06273936092433,6.65511803042893,7.23866304313695,7.30886718227203,4.83888707791421,8.25199209545894,8.49787553583785
201,3,154,2010,4,11,313.86,3,High,2,5.464965779079,5.91664229295474,6.80336099332754,2.82559924045444,7.13259297230151,7.06273936092433,6.65511803042893,7.23866304313695,7.30886718227203,4.83888707791421,8.25199209545894,8.49787553583785
201,3,156,2009,4,11,314.18,3,High,1,5.464965779079,5.91664229295474,6.80336099332754,2.82559924045444,7.13259297230151,7.06273936092433,6.65511803042893,7.23866304313695,7.30886718227203,4.83888707791421,8.25199209545894,8.49787553583785
201,3,158,2012,4,9,534.5448,3,High,4,5.464965779079,5.91664229295474,6.80336099332754,2.82559924045444,7.13259297230151,7.06273936092433,6.65511803042893,7.23866304313695,7.30886718227203,4.83888707791421,8.25199209545894,8.49787553583785
201,3,163,2014,4,3,742.2,2,High,6,5.464965779079,5.91664229295474,6.80336099332754,2.82559924045444,7.13259297230151,7.06273936092433,6.65511803042893,7.23866304313695,7.30886718227203,4.83888707791421,8.25199209545894,8.49787553583785
201,3,165,2015,4,14,772.91,3,High,7,5.464965779079,5.91664229295474,6.80336099332754,2.82559924045444,7.13259297230151,7.06273936092433,6.65511803042893,7.23866304313695,7.30886718227203,4.83888707791421,8.25199209545894,8.49787553583785
201,3,167,2011,4,7,786.81,3,High,3,5.464965779079,5.91664229295474,6.80336099332754,2.82559924045444,7.13259297230151,7.06273936092433,6.65511803042893,7.23866304313695,7.30886718227203,4.83888707791421,8.25199209545894,8.49787553583785
202,1,169,2012,16,15,439.86,11,Control,4,2.91518165950687,3.34209525226291,5.18516896377813,2.12859791145046,3.50499518873976,3.04555978581958,4.06766328958765,4.54018765506105,5.71765606548353,3.97086667723794,4.73806619594752,4.05764215628421
202,1,171,2009,16,14,492.08,11,Control,1,2.91518165950687,3.34209525226291,5.18516896377813,2.12859791145046,3.50499518873976,3.04555978581958,4.06766328958765,4.54018765506105,5.71765606548353,3.97086667723794,4.73806619594752,4.05764215628421
202,1,175,2013,16,11,533.65,10,Control,5,2.91518165950687,3.34209525226291,5.18516896377813,2.12859791145046,3.50499518873976,3.04555978581958,4.06766328958765,4.54018765506105,5.71765606548353,3.97086667723794,4.73806619594752,4.05764215628421
202,1,177,2011,16,15,395.3,12,Control,3,2.91518165950687,3.34209525226291,5.18516896377813,2.12859791145046,3.50499518873976,3.04555978581958,4.06766328958765,4.54018765506105,5.71765606548353,3.97086667723794,4.73806619594752,4.05764215628421
202,1,178,2014,16,10,600.07,9,Control,6,2.91518165950687,3.34209525226291,5.18516896377813,2.12859791145046,3.50499518873976,3.04555978581958,4.06766328958765,4.54018765506105,5.71765606548353,3.97086667723794,4.73806619594752,4.05764215628421
202,1,180,2015,16,28,632.8,11,Control,7,2.91518165950687,3.34209525226291,5.18516896377813,2.12859791145046,3.50499518873976,3.04555978581958,4.06766328958765,4.54018765506105,5.71765606548353,3.97086667723794,4.73806619594752,4.05764215628421
202,1,183,2010,16,15,322.94,12,Control,2,2.91518165950687,3.34209525226291,5.18516896377813,2.12859791145046,3.50499518873976,3.04555978581958,4.06766328958765,4.54018765506105,5.71765606548353,3.97086667723794,4.73806619594752,4.05764215628421
202,2,170,2012,16,14,525.043,12,Low,4,4.47833675000499,4.9218569279305,5.6376594648024,2.77323051067954,5.5209453534689,5.89409549291942,5.66500040777735,6.16577167487481,6.15621831025795,4.57098572775109,6.89842698718101,6.98323740886803
202,2,182,2015,16,28,696.71,11,Low,7,4.47833675000499,4.9218569279305,5.6376594648024,2.77323051067954,5.5209453534689,5.89409549291942,5.66500040777735,6.16577167487481,6.15621831025795,4.57098572775109,6.89842698718101,6.98323740886803
202,2,185,2010,16,16,407.07,12,Low,2,4.47833675000499,4.9218569279305,5.6376594648024,2.77323051067954,5.5209453534689,5.89409549291942,5.66500040777735,6.16577167487481,6.15621831025795,4.57098572775109,6.89842698718101,6.98323740886803
202,2,186,2013,16,14,334.98,10,Low,5,4.47833675000499,4.9218569279305,5.6376594648024,2.77323051067954,5.5209453534689,5.89409549291942,5.66500040777735,6.16577167487481,6.15621831025795,4.57098572775109,6.89842698718101,6.98323740886803
202,2,187,2011,16,14,457.74,11,Low,3,4.47833675000499,4.9218569279305,5.6376594648024,2.77323051067954,5.5209453534689,5.89409549291942,5.66500040777735,6.16577167487481,6.15621831025795,4.57098572775109,6.89842698718101,6.98323740886803
202,2,188,2014,16,13,610.74,13,Low,6,4.47833675000499,4.9218569279305,5.6376594648024,2.77323051067954,5.5209453534689,5.89409549291942,5.66500040777735,6.16577167487481,6.15621831025795,4.57098572775109,6.89842698718101,6.98323740886803
202,2,189,2009,16,11,523.52,10,Low,1,4.47833675000499,4.9218569279305,5.6376594648024,2.77323051067954,5.5209453534689,5.89409549291942,5.66500040777735,6.16577167487481,6.15621831025795,4.57098572775109,6.89842698718101,6.98323740886803
202,3,172,2009,16,11,649.39,8,High,1,4.57642284459645,4.78006042033524,5.65297397637749,1.88525896952533,5.44165842235584,6.30039613739101,6.37472643138311,6.84007231226262,6.65067449264808,4.89341735191509,7.70421860501811,7.99419701440862
202,3,173,2012,16,15,570.963,11,High,4,4.57642284459645,4.78006042033524,5.65297397637749,1.88525896952533,5.44165842235584,6.30039613739101,6.37472643138311,6.84007231226262,6.65067449264808,4.89341735191509,7.70421860501811,7.99419701440862
202,3,174,2011,16,10,605.54,8,High,3,4.57642284459645,4.78006042033524,5.65297397637749,1.88525896952533,5.44165842235584,6.30039613739101,6.37472643138311,6.84007231226262,6.65067449264808,4.89341735191509,7.70421860501811,7.99419701440862
202,3,176,2013,16,9,634.73,8,High,5,4.57642284459645,4.78006042033524,5.65297397637749,1.88525896952533,5.44165842235584,6.30039613739101,6.37472643138311,6.84007231226262,6.65067449264808,4.89341735191509,7.70421860501811,7.99419701440862
202,3,179,2014,16,10,664.97,9,High,6,4.57642284459645,4.78006042033524,5.65297397637749,1.88525896952533,5.44165842235584,6.30039613739101,6.37472643138311,6.84007231226262,6.65067449264808,4.89341735191509,7.70421860501811,7.99419701440862
202,3,181,2015,16,24,686.01,10,High,7,4.57642284459645,4.78006042033524,5.65297397637749,1.88525896952533,5.44165842235584,6.30039613739101,6.37472643138311,6.84007231226262,6.65067449264808,4.89341735191509,7.70421860501811,7.99419701440862
202,3,184,2010,16,10,565.91,9,High,2,4.57642284459645,4.78006042033524,5.65297397637749,1.88525896952533,5.44165842235584,6.30039613739101,6.37472643138311,6.84007231226262,6.65067449264808,4.89341735191509,7.70421860501811,7.99419701440862
220,1,191,2010,16,10,236.46,8,Control,2,5.51263190058865,6.20660575103898,6.12375842090141,3.84710855069445,7.75843750026905,6.99695326869159,5.99951978188328,6.69978413553539,6.39891505966049,5.40729940101508,8.11628490065004,6.74759503831934
220,1,192,2013,16,10,220.58,8,Control,5,5.51263190058865,6.20660575103898,6.12375842090141,3.84710855069445,7.75843750026905,6.99695326869159,5.99951978188328,6.69978413553539,6.39891505966049,5.40729940101508,8.11628490065004,6.74759503831934
220,1,193,2012,16,10,378.3315,9,Control,4,5.51263190058865,6.20660575103898,6.12375842090141,3.84710855069445,7.75843750026905,6.99695326869159,5.99951978188328,6.69978413553539,6.39891505966049,5.40729940101508,8.11628490065004,6.74759503831934
220,1,194,2014,16,11,403.9,10,Control,6,5.51263190058865,6.20660575103898,6.12375842090141,3.84710855069445,7.75843750026905,6.99695326869159,5.99951978188328,6.69978413553539,6.39891505966049,5.40729940101508,8.11628490065004,6.74759503831934
220,1,197,2009,16,10,275.14,8,Control,1,5.51263190058865,6.20660575103898,6.12375842090141,3.84710855069445,7.75843750026905,6.99695326869159,5.99951978188328,6.69978413553539,6.39891505966049,5.40729940101508,8.11628490065004,6.74759503831934
220,1,203,2011,16,13,441.56,11,Control,3,5.51263190058865,6.20660575103898,6.12375842090141,3.84710855069445,7.75843750026905,6.99695326869159,5.99951978188328,6.69978413553539,6.39891505966049,5.40729940101508,8.11628490065004,6.74759503831934
220,1,206,2015,16,20,252.65,10,Control,7,5.51263190058865,6.20660575103898,6.12375842090141,3.84710855069445,7.75843750026905,6.99695326869159,5.99951978188328,6.69978413553539,6.39891505966049,5.40729940101508,8.11628490065004,6.74759503831934
220,2,199,2009,16,12,341.46,8,Low,1,5.92897955623805,6.49979096533295,6.72823859159073,3.75022834601348,7.57057216995439,7.92775268980548,6.2290450093647,6.85523412741821,6.56306868158667,5.29892763094409,7.85215698700212,7.57175754856065
220,2,201,2012,16,11,364.168,9,Low,4,5.92897955623805,6.49979096533295,6.72823859159073,3.75022834601348,7.57057216995439,7.92775268980548,6.2290450093647,6.85523412741821,6.56306868158667,5.29892763094409,7.85215698700212,7.57175754856065
220,2,202,2010,16,14,245.91,12,Low,2,5.92897955623805,6.49979096533295,6.72823859159073,3.75022834601348,7.57057216995439,7.92775268980548,6.2290450093647,6.85523412741821,6.56306868158667,5.29892763094409,7.85215698700212,7.57175754856065
220,2,204,2015,16,20,435.2,8,Low,7,5.92897955623805,6.49979096533295,6.72823859159073,3.75022834601348,7.57057216995439,7.92775268980548,6.2290450093647,6.85523412741821,6.56306868158667,5.29892763094409,7.85215698700212,7.57175754856065
220,2,207,2013,16,10,276.33,9,Low,5,5.92897955623805,6.49979096533295,6.72823859159073,3.75022834601348,7.57057216995439,7.92775268980548,6.2290450093647,6.85523412741821,6.56306868158667,5.29892763094409,7.85215698700212,7.57175754856065
220,2,208,2011,16,8,557.74,8,Low,3,5.92897955623805,6.49979096533295,6.72823859159073,3.75022834601348,7.57057216995439,7.92775268980548,6.2290450093647,6.85523412741821,6.56306868158667,5.29892763094409,7.85215698700212,7.57175754856065
220,2,210,2014,16,12,398.42,9,Low,6,5.92897955623805,6.49979096533295,6.72823859159073,3.75022834601348,7.57057216995439,7.92775268980548,6.2290450093647,6.85523412741821,6.56306868158667,5.29892763094409,7.85215698700212,7.57175754856065
220,3,190,2010,16,11,259,9,High,2,6.2227130577863,6.76080209711125,6.65609459378565,3.5770539888108,8.17993422819193,8.49702507319755,7.5519280190232,8.24334484964417,7.10124184428694,5.94955771187317,9.98340316351054,9.53360525355163
220,3,195,2014,16,11,542.65,10,High,6,6.2227130577863,6.76080209711125,6.65609459378565,3.5770539888108,8.17993422819193,8.49702507319755,7.5519280190232,8.24334484964417,7.10124184428694,5.94955771187317,9.98340316351054,9.53360525355163
220,3,196,2013,16,10,385.95,8,High,5,6.2227130577863,6.76080209711125,6.65609459378565,3.5770539888108,8.17993422819193,8.49702507319755,7.5519280190232,8.24334484964417,7.10124184428694,5.94955771187317,9.98340316351054,9.53360525355163
220,3,198,2009,16,14,415.63,12,High,1,6.2227130577863,6.76080209711125,6.65609459378565,3.5770539888108,8.17993422819193,8.49702507319755,7.5519280190232,8.24334484964417,7.10124184428694,5.94955771187317,9.98340316351054,9.53360525355163
220,3,200,2012,16,13,343.503,11,High,4,6.2227130577863,6.76080209711125,6.65609459378565,3.5770539888108,8.17993422819193,8.49702507319755,7.5519280190232,8.24334484964417,7.10124184428694,5.94955771187317,9.98340316351054,9.53360525355163
220,3,205,2011,16,12,427.47,10,High,3,6.2227130577863,6.76080209711125,6.65609459378565,3.5770539888108,8.17993422819193,8.49702507319755,7.5519280190232,8.24334484964417,7.10124184428694,5.94955771187317,9.98340316351054,9.53360525355163
220,3,209,2015,16,22,395.34,9,High,7,6.2227130577863,6.76080209711125,6.65609459378565,3.5770539888108,8.17993422819193,8.49702507319755,7.5519280190232,8.24334484964417,7.10124184428694,5.94955771187317,9.98340316351054,9.53360525355163
223,1,211,2009,4,7,49.43,2,Control,1,6.637686689892,7.51765245609346,6.65871389502491,5.85557674133384,9.83695301424224,7.41638156847037,6.77043300393959,7.6081161718098,7.01542982529678,6.66672897106118,9.38005955754446,7.16780877464757
223,1,215,2012,4,7,95.4775,2,Control,4,6.637686689892,7.51765245609346,6.65871389502491,5.85557674133384,9.83695301424224,7.41638156847037,6.77043300393959,7.6081161718098,7.01542982529678,6.66672897106118,9.38005955754446,7.16780877464757
223,1,216,2010,4,10,179.45,3,Control,2,6.637686689892,7.51765245609346,6.65871389502491,5.85557674133384,9.83695301424224,7.41638156847037,6.77043300393959,7.6081161718098,7.01542982529678,6.66672897106118,9.38005955754446,7.16780877464757
223,1,217,2015,4,12,134.64,2,Control,7,6.637686689892,7.51765245609346,6.65871389502491,5.85557674133384,9.83695301424224,7.41638156847037,6.77043300393959,7.6081161718098,7.01542982529678,6.66672897106118,9.38005955754446,7.16780877464757
223,1,221,2013,4,4,155.83,2,Control,5,6.637686689892,7.51765245609346,6.65871389502491,5.85557674133384,9.83695301424224,7.41638156847037,6.77043300393959,7.6081161718098,7.01542982529678,6.66672897106118,9.38005955754446,7.16780877464757
223,1,223,2011,4,7,143.81,2,Control,3,6.637686689892,7.51765245609346,6.65871389502491,5.85557674133384,9.83695301424224,7.41638156847037,6.77043300393959,7.6081161718098,7.01542982529678,6.66672897106118,9.38005955754446,7.16780877464757
223,1,224,2014,4,4,85.98,2,Control,6,6.637686689892,7.51765245609346,6.65871389502491,5.85557674133384,9.83695301424224,7.41638156847037,6.77043300393959,7.6081161718098,7.01542982529678,6.66672897106118,9.38005955754446,7.16780877464757
223,2,213,2012,4,10,222.88,2,Low,4,6.80314725901894,7.68719220998897,6.86063554289651,5.86002270638013,9.98408534921724,7.74511622509293,6.22433863476137,7.00895925223737,6.5364739155526,5.61613108129102,8.7939401951769,6.90718871366736
223,2,219,2009,4,7,116.73,3,Low,1,6.80314725901894,7.68719220998897,6.86063554289651,5.86002270638013,9.98408534921724,7.74511622509293,6.22433863476137,7.00895925223737,6.5364739155526,5.61613108129102,8.7939401951769,6.90718871366736
223,2,222,2014,4,4,224.77,2,Low,6,6.80314725901894,7.68719220998897,6.86063554289651,5.86002270638013,9.98408534921724,7.74511622509293,6.22433863476137,7.00895925223737,6.5364739155526,5.61613108129102,8.7939401951769,6.90718871366736
223,2,227,2010,4,7,90.53,3,Low,2,6.80314725901894,7.68719220998897,6.86063554289651,5.86002270638013,9.98408534921724,7.74511622509293,6.22433863476137,7.00895925223737,6.5364739155526,5.61613108129102,8.7939401951769,6.90718871366736
223,2,228,2013,4,3,43.95,2,Low,5,6.80314725901894,7.68719220998897,6.86063554289651,5.86002270638013,9.98408534921724,7.74511622509293,6.22433863476137,7.00895925223737,6.5364739155526,5.61613108129102,8.7939401951769,6.90718871366736
223,2,229,2015,4,18,104.99,2,Low,7,6.80314725901894,7.68719220998897,6.86063554289651,5.86002270638013,9.98408534921724,7.74511622509293,6.22433863476137,7.00895925223737,6.5364739155526,5.61613108129102,8.7939401951769,6.90718871366736
223,2,230,2011,4,7,122.83,3,Low,3,6.80314725901894,7.68719220998897,6.86063554289651,5.86002270638013,9.98408534921724,7.74511622509293,6.22433863476137,7.00895925223737,6.5364739155526,5.61613108129102,8.7939401951769,6.90718871366736
223,3,212,2009,4,8,52.37,3,High,1,8.37924785939095,9.44320923882789,7.83282317591193,7.12884302663814,12.4236676055312,9.84531473502281,7.95378320616909,8.8398201192456,7.56995221118661,7.1923866591442,11.0154593920126,9.15966787165088
223,3,214,2013,4,4,77.41,1,High,5,8.37924785939095,9.44320923882789,7.83282317591193,7.12884302663814,12.4236676055312,9.84531473502281,7.95378320616909,8.8398201192456,7.56995221118661,7.1923866591442,11.0154593920126,9.15966787165088
223,3,218,2015,4,10,261.87,2,High,7,8.37924785939095,9.44320923882789,7.83282317591193,7.12884302663814,12.4236676055312,9.84531473502281,7.95378320616909,8.8398201192456,7.56995221118661,7.1923866591442,11.0154593920126,9.15966787165088
223,3,220,2012,4,7,429.1708,2,High,4,8.37924785939095,9.44320923882789,7.83282317591193,7.12884302663814,12.4236676055312,9.84531473502281,7.95378320616909,8.8398201192456,7.56995221118661,7.1923866591442,11.0154593920126,9.15966787165088
223,3,225,2014,4,4,236.26,2,High,6,8.37924785939095,9.44320923882789,7.83282317591193,7.12884302663814,12.4236676055312,9.84531473502281,7.95378320616909,8.8398201192456,7.56995221118661,7.1923866591442,11.0154593920126,9.15966787165088
223,3,226,2010,4,7,147.44,3,High,2,8.37924785939095,9.44320923882789,7.83282317591193,7.12884302663814,12.4236676055312,9.84531473502281,7.95378320616909,8.8398201192456,7.56995221118661,7.1923866591442,11.0154593920126,9.15966787165088
223,3,231,2011,4,7,166.66,3,High,3,8.37924785939095,9.44320923882789,7.83282317591193,7.12884302663814,12.4236676055312,9.84531473502281,7.95378320616909,8.8398201192456,7.56995221118661,7.1923866591442,11.0154593920126,9.15966787165088
229,1,232,2014,4,9,109.19,4,Control,6,6.86909489829906,7.79401188738561,7.18895855999197,6.05037939379222,9.90882538940997,7.79597735344066,6.66453467850358,7.48387745716902,7.0502247984019,6.49062104932753,9.08084072531746,7.15588356734705
229,1,234,2012,4,8,184.515,4,Control,4,6.86909489829906,7.79401188738561,7.18895855999197,6.05037939379222,9.90882538940997,7.79597735344066,6.66453467850358,7.48387745716902,7.0502247984019,6.49062104932753,9.08084072531746,7.15588356734705
229,1,235,2011,4,7,174.75,4,Control,3,6.86909489829906,7.79401188738561,7.18895855999197,6.05037939379222,9.90882538940997,7.79597735344066,6.66453467850358,7.48387745716902,7.0502247984019,6.49062104932753,9.08084072531746,7.15588356734705
229,1,236,2010,4,7,91.95,4,Control,2,6.86909489829906,7.79401188738561,7.18895855999197,6.05037939379222,9.90882538940997,7.79597735344066,6.66453467850358,7.48387745716902,7.0502247984019,6.49062104932753,9.08084072531746,7.15588356734705
229,1,237,2013,4,7,159.79,4,Control,5,6.86909489829906,7.79401188738561,7.18895855999197,6.05037939379222,9.90882538940997,7.79597735344066,6.66453467850358,7.48387745716902,7.0502247984019,6.49062104932753,9.08084072531746,7.15588356734705
229,1,242,2009,4,7,96.47,4,Control,1,6.86909489829906,7.79401188738561,7.18895855999197,6.05037939379222,9.90882538940997,7.79597735344066,6.66453467850358,7.48387745716902,7.0502247984019,6.49062104932753,9.08084072531746,7.15588356734705
229,1,243,2015,4,12,179.18,4,Control,7,6.86909489829906,7.79401188738561,7.18895855999197,6.05037939379222,9.90882538940997,7.79597735344066,6.66453467850358,7.48387745716902,7.0502247984019,6.49062104932753,9.08084072531746,7.15588356734705
229,2,239,2013,4,9,239.83,4,Low,5,6.99560394844538,7.91851104260443,6.82736297848253,4.82917176576401,10.7104720042597,8.89059639436508,7.47582691591019,8.379486583905,7.16159457260052,6.42011891195523,10.6623515658072,8.85709432481539
229,2,245,2010,4,6,155.35,4,Low,2,6.99560394844538,7.91851104260443,6.82736297848253,4.82917176576401,10.7104720042597,8.89059639436508,7.47582691591019,8.379486583905,7.16159457260052,6.42011891195523,10.6623515658072,8.85709432481539
229,2,246,2009,4,9,156.26,4,Low,1,6.99560394844538,7.91851104260443,6.82736297848253,4.82917176576401,10.7104720042597,8.89059639436508,7.47582691591019,8.379486583905,7.16159457260052,6.42011891195523,10.6623515658072,8.85709432481539
229,2,248,2012,4,7,393.279,3,Low,4,6.99560394844538,7.91851104260443,6.82736297848253,4.82917176576401,10.7104720042597,8.89059639436508,7.47582691591019,8.379486583905,7.16159457260052,6.42011891195523,10.6623515658072,8.85709432481539
229,2,249,2011,4,8,216.2,4,Low,3,6.99560394844538,7.91851104260443,6.82736297848253,4.82917176576401,10.7104720042597,8.89059639436508,7.47582691591019,8.379486583905,7.16159457260052,6.42011891195523,10.6623515658072,8.85709432481539
229,2,250,2015,4,14,453.45,4,Low,7,6.99560394844538,7.91851104260443,6.82736297848253,4.82917176576401,10.7104720042597,8.89059639436508,7.47582691591019,8.379486583905,7.16159457260052,6.42011891195523,10.6623515658072,8.85709432481539
229,2,251,2014,4,7,285.34,4,Low,6,6.99560394844538,7.91851104260443,6.82736297848253,4.82917176576401,10.7104720042597,8.89059639436508,7.47582691591019,8.379486583905,7.16159457260052,6.42011891195523,10.6623515658072,8.85709432481539
229,3,233,2014,4,5,404.24,3,High,6,8.55525615438214,9.59095641654667,7.91448436947279,6.52512327113296,12.8961117055792,10.4424907855153,7.60512765343798,8.49144352735693,7.4433716296696,5.86890983633855,11.0150392987445,9.24957654563625
229,3,238,2013,4,7,317.72,3,High,5,8.55525615438214,9.59095641654667,7.91448436947279,6.52512327113296,12.8961117055792,10.4424907855153,7.60512765343798,8.49144352735693,7.4433716296696,5.86890983633855,11.0150392987445,9.24957654563625
229,3,240,2015,4,14,562.72,4,High,7,8.55525615438214,9.59095641654667,7.91448436947279,6.52512327113296,12.8961117055792,10.4424907855153,7.60512765343798,8.49144352735693,7.4433716296696,5.86890983633855,11.0150392987445,9.24957654563625
229,3,241,2009,4,7,128.7,4,High,1,8.55525615438214,9.59095641654667,7.91448436947279,6.52512327113296,12.8961117055792,10.4424907855153,7.60512765343798,8.49144352735693,7.4433716296696,5.86890983633855,11.0150392987445,9.24957654563625
229,3,244,2010,4,6,316.17,3,High,2,8.55525615438214,9.59095641654667,7.91448436947279,6.52512327113296,12.8961117055792,10.4424907855153,7.60512765343798,8.49144352735693,7.4433716296696,5.86890983633855,11.0150392987445,9.24957654563625
229,3,247,2012,4,7,500.366,3,High,4,8.55525615438214,9.59095641654667,7.91448436947279,6.52512327113296,12.8961117055792,10.4424907855153,7.60512765343798,8.49144352735693,7.4433716296696,5.86890983633855,11.0150392987445,9.24957654563625
229,3,252,2011,4,6,301.63,4,High,3,8.55525615438214,9.59095641654667,7.91448436947279,6.52512327113296,12.8961117055792,10.4424907855153,7.60512765343798,8.49144352735693,7.4433716296696,5.86890983633855,11.0150392987445,9.24957654563625
230,1,254,2010,1,7,27.56,1,Control,2,7.01039075759919,7.9912189898292,6.94852942632796,6.35209365465506,10.7321293672526,7.5765321753817,6.53812409474071,7.36188639957666,6.70637487835076,6.37350193260286,9.32927289187689,6.81620272908882
230,1,255,2009,1,15,77.73,1,Control,1,7.01039075759919,7.9912189898292,6.94852942632796,6.35209365465506,10.7321293672526,7.5765321753817,6.53812409474071,7.36188639957666,6.70637487835076,6.37350193260286,9.32927289187689,6.81620272908882
230,1,256,2013,1,4,85.55,1,Control,5,7.01039075759919,7.9912189898292,6.94852942632796,6.35209365465506,10.7321293672526,7.5765321753817,6.53812409474071,7.36188639957666,6.70637487835076,6.37350193260286,9.32927289187689,6.81620272908882
230,1,257,2012,1,11,173.026,1,Control,4,7.01039075759919,7.9912189898292,6.94852942632796,6.35209365465506,10.7321293672526,7.5765321753817,6.53812409474071,7.36188639957666,6.70637487835076,6.37350193260286,9.32927289187689,6.81620272908882
230,1,259,2015,1,16,79.44,1,Control,7,7.01039075759919,7.9912189898292,6.94852942632796,6.35209365465506,10.7321293672526,7.5765321753817,6.53812409474071,7.36188639957666,6.70637487835076,6.37350193260286,9.32927289187689,6.81620272908882
230,1,260,2014,1,8,123.45,1,Control,6,7.01039075759919,7.9912189898292,6.94852942632796,6.35209365465506,10.7321293672526,7.5765321753817,6.53812409474071,7.36188639957666,6.70637487835076,6.37350193260286,9.32927289187689,6.81620272908882
230,1,266,2011,1,12,43.74,1,Control,3,7.01039075759919,7.9912189898292,6.94852942632796,6.35209365465506,10.7321293672526,7.5765321753817,6.53812409474071,7.36188639957666,6.70637487835076,6.37350193260286,9.32927289187689,6.81620272908882
